rating,reviews,date
5,"            He explained all the tests and what they were for and explained what they were for. He also made sure that he cleaned cleaned up after he was finished. In all aspects of the he was very good and polite.
        ",2014-08-21T09:17:53.000+00:00
5,"            Have Homecare with British Gas, covering central heating, kitchen appliances, electricity and plumbing and drains, for some years and have had cause to call on them for all apart from electrical problems.In every case, the service that we've had has always been excellent. The online booking facility is convenient and easy to use. Engineers are, without exception, polite and effecient and have always arrived within the time slot chosen, ringing ahead to advise time of arrival. They are knowledgeable about their product specialism and have always been able to resolve the problem.For peace of mind, I consider the cover to be well worthwhile.
        ",2014-08-21T09:10:25.000+00:00
5,"            The engineer called me shortly before he arrived, turned up in good time and provided an efficient service in a professional and friendly way.
        ",2014-08-21T08:39:37.000+00:00
5,"            Quick, helpful and effective in solving the problem. Online booking worked perfectly.
        ",2014-08-21T08:31:30.000+00:00
5,"            The engineer phoned prior to arrival and completed the task with the minimum of fuss.
        ",2014-08-21T08:31:00.000+00:00
5,"            Friday 8th August, 4.20 am ... both smoke alarms (wired into mains) went off but no smoke. Frantic attempts to shut off ... ladder fetched from garage (in jammys and nighties) and eventual. success by unscrewing. Was able to book engineer online who arrived promptly at 12 pm. One alarm replaced. Peace reigned.Tuesday 12 August 1.50 am....smoke alarms beeping again! No smoke.To garage in night attire again. Naughty words. Unscrewing as before and silence eventually. Engineer ordered and again arrived on time. One alarm replaced amidst comforting words that all would now be well. Not personally sure about causes ... mains electricity okay so some small internal part of alarms malfunctioned apparently. Very pleased with prompt service and great engineers.
        ",2014-08-21T08:30:56.000+00:00
5,"            I cannot fault the undoubted technical ability of the engineer and hisfriendly and interested way he dealt with my questions.
        ",2014-08-21T08:27:01.000+00:00
5,"            Over the years the service provided has been quick, efficient competent and courteous.Every effort has been made to solve problems as quickly as possible.  Keep up the good work...
        ",2014-08-21T07:41:11.000+00:00
5,"            They kept me up to date about my visit with txt & e-mail, so I didn't forget I guess, they contacted me prior to arrival & arrived on time, they were clean & tidy &  very quiet, appart from testing the radiators at the end I almost forgot they were here.
        ",2014-08-21T07:24:35.000+00:00
4,"            We were confident the job had been done but disappointed that the engineer seemed in a rush to get out as it was a warm day. I had to remind him to check the radiators. Not pleased that I had spent a lot of money 3 years ago having my system updated with a new boiler and controls to be told we should have upgraded the tank too. That should have been advised before.
        ",2014-08-21T06:56:34.000+00:00
5,"            I would definitely recommend taking out insurance with british gas, no problems with service.
        ",2014-08-21T06:19:15.000+00:00
5,"            As usual our annual service went smooth, no messing with a professional service.Many thanks
        ",2014-08-21T06:17:37.000+00:00
2,"            Unfortunately the actual cause of the probelm was not spotted on the first visit made by the British Gas man on the 14th of May, who arranged to replace the broken hinge.  The unit was still warm, after a further 5 visits it was passed on to an outside firm who came twice and on the third attempt realised that the compressor had gone and the unit needed re gasing removed it on the 15th of August and it came back yesterday the 20th of August.  Whopee.  My fridge freezer is the original 14 year old unit with two new hinges, door and seal, theremostat, light bulb, compressor and now regassed!!!!!!  All the guys have been great, polite and doing their best but it has been a very long time without a working fridge in the kitchen.
        ",2014-08-21T06:08:17.000+00:00
5,"            The recent service on my fire and boiler was completed in a methodical and efficient way. The manner and demeanour of the operative was of an excellent professional standard. Courteous at all time.
        ",2014-08-21T04:32:22.000+00:00
5,"            Our gas fire and boiler were due a service. The gas fire is old and frankly needed updating. The Engineered tried to repair it by ordering new parts but in the end it was too far gone.The Engineer identified this, although I could clearly see he was being more than honest, advised us on alternatives and the best private shop to buy a new one from (B & Q) as Britsih Gas don't supply gas fires. Having purchased a new fire, he provided us with his mobile number and as soon as we rang him, he was round to advise us on fitting the fire, where to situate it and what qualifications were needed by the person who we chose to fit it. As it was, British Gas undertook to fit the fire because of certain problems we encountered. The service was first rate and all guaranteed by British Gas. Excellent service, we could not have received better attention. The Engineers attended three times trying to sort us out at the cheapest cost and on each occasion they were bang on time for the appointment and spent a great deal of time trying to resolve the issue.
        ",2014-08-21T04:13:20.000+00:00
5,"            Engineer was pleasant , polite and fixed problem straight away .Would highly recommend British gas to my friends.
        ",2014-08-20T23:34:25.000+00:00
5,"            Have dealt with BG  ever since we used gas.Their fitters and maintenance teams are second to none.They turn up on time get the job done and don't leave a mess.So If you use gas get British Gas to look after you.
        ",2014-08-20T22:41:32.000+00:00
5,"            After booking the Annual Boiler Service through a smartphone app, I received appointment email and text reminders, plus a call to say the engineer was on his way - he arrived on time and completed the job within their specified time window. He was very courteous and worked without pause until the job was done. He did try to be a bit of a salesman after by quoting me for the 'Hive' remote boiler control system but I suppose they're asked by 'British Gas' to do it so I've no problem in taking a look! All in all, a professional job by a professional company.
        ",2014-08-20T22:13:43.000+00:00
5,"            The system for booking an annual gas service is very convenient; being able to choose the date and time on line is so much easier than having to telephone. The engineer phoned in advance of his visit and arrived on time. After the service the engineer explained what he had done and advised me about the availability of boiler parts in the future. The engineer was friendly and very polite.
        ",2014-08-20T22:07:59.000+00:00
5,"            No problems. I have always had really good service form the engineers. He even commented on the cooking smell - I was cooking a courgette and coriander soup which did smell rather good. He said it reminded him of his grandmother's kitchen.I have confidence in the service contract. I hope I will not be disappointed.
        ",2014-08-20T21:48:54.000+00:00
3,"            the engineers are polite and try to keep you informed of any changes in schedule. Unfortunately things do not always go to plan. i was happy with my boiler service although it had been delayed by about 2 hours for reasons beyond my engineer's control. Fine for me on that day as I had no immediate meetings to get to. So could be an issue if you don't have a day to spend at home waiting for the gas man...
        ",2014-08-20T21:45:13.000+00:00
5,"            The service was very good. the gentleman who attended was very efficient and helpful. Very happy with his service
        ",2014-08-20T21:21:48.000+00:00
2,"            They respond quickly but do not investigate boiler faults in depth.  This can result in half a fix. Currently up to my forth visit for a leaking boiler.Appointment times are too broad resulting in too much time taken off work. I'm burning up holidays to support competence issues.Not sure that I'm getting value for money here.
        ",2014-08-20T21:05:15.000+00:00
5,"            I would recommend British Gas to you because they deliver every time .First I  a can post my readings on line saves a lot of hassle and ensures quick bill delivery. Then  I had a new boiler fitted (RECOMMENDED BY AN ENGINEER)  followed by a service annually which gives me peace of mind. Now I have solar panel fitted best investment I ever made, contributes to alleviate global warming. I really would recommend British gas to you.
        ",2014-08-20T20:59:21.000+00:00
2,"            Lack of knowledge regarding my AGA cooker
        ",2014-08-20T20:45:58.000+00:00
5,"            Annual service completed , no fuss or nonsense , happy
        ",2014-08-20T20:43:49.000+00:00
4,"            I called about my Home Care agreement.  I have no hot water, but there's no engineer available after 6pm or on a Saturday.  This is a joke when I work full time & need to plan this outside core office hours.  I now have to wait until Friday & then call back again to see if a Saturday appointment is available as they aren't released before Friday.  The lady on the call was understanding & helpful, it's the service provided by the company which I find unacceptable.Whilst checking the website I also discovered if I apply for Home Care 400 as a new customer it's quoted me £17.50 per month.  I currently pay £32.86, which is almost double the amount & can't yet arrange for an engineer at a time which is convenient to me!!!Once this problem is resolved I'll be researching heating cover & will most likely be cancelling this contract with a view to taking it out elsewhere, there's no reward for loyalty & keeping this contract with British Gas!!
        ",2014-08-20T20:42:57.000+00:00
4,"            Got an earlier appointment than I originally booked. Did not have to take time off work. Quick boiler service - friendly and efficient service.
        ",2014-08-20T20:31:51.000+00:00
5,"            Engineer arrived on time having given prior notice of his visit. Explained his progress and politely pointed out pros and cons of our system.Given the annual cover, it's money well spent.
        ",2014-08-20T20:21:22.000+00:00
3,"            One engineer came to totally different conclusion to another.
        ",2014-08-20T19:54:29.000+00:00
1,"            Don't have your energy from any of the big boys
        ",2014-08-20T19:46:57.000+00:00
5,"            Did a great job on the central heating service and they didn't try to sell me something, brilliant.
        ",2014-08-20T19:38:09.000+00:00
5,"            Sarah has been last twice for servicing our system. She is mots opleasnat and very through and knows her job well.
        ",2014-08-20T19:27:10.000+00:00
5,"            Excellent service and very user friendly.
        ",2014-08-20T19:25:37.000+00:00
4,"            Prompt efficient service
        ",2014-08-20T19:11:20.000+00:00
2,"            BG carried out a Green Deal assessment and,as per their terms and conditions,, I was to get the epc within 28 days.  After 34 days I telephoned and was told I had cancelled the assessment, Yet the BG adviser Celia spent approx 2hrs carrying out the assessment on 4 July and paid £129 in advance.. I was promised to be called back with 48hrs but the call never materialised so I called again after waiting3 days after the supposed 48hrs.  I have been old that my epc report  has been posted by 2nd class mail.  It's now 20 August and my epc report hasn't arrived yet..........fingers crossed it won't be a month late........
        ",2014-08-20T19:07:29.000+00:00
4,"            Good service but pricing themselves out of the market. That's why I'm moving to HES.
        ",2014-08-20T19:03:06.000+00:00
5,"            Great engineer, great service, sorted the problem out at last, after 3 attempts by different engineers,
        ",2014-08-20T18:58:18.000+00:00
4,"            Initially received a call asking if engineer had arrived as he could not be contacted by his team. This was at 2pm. An engineer arrived at 3.40pm. I did think that I may not get a visit due to phone call.  It turned out that the engineer was a different one who had been given my job as time was pushing on. The engineer carried out the service efficiently and effectively saved the day!
        ",2014-08-20T18:56:55.000+00:00
1,"            Without my knowledge a Landlord Contract had been changed - I am the landlord. I tried explaining the problem to the landlord team but it took two and a half hours of telephone calls to resolve the problem. You may find this hard to believe but I was put on hold for such a long period of time on each occasion I thought I had been disconnected. I have two maintenance contracts and this is the worst service I have ever experienced with this company.
        ",2014-08-20T18:54:20.000+00:00
5,"            Once again British Gas came to the rescue after a leak in the boiler .The operator on my initial call managed to get someone to me even though it was 6 oclock in the evening and the Gas man sorted the problem straight away. They always seem to have the correct part with them rather than waiting to order one.Well worth considering Home Care service.
        ",2014-08-20T18:51:01.000+00:00
4,"            This was all much in the line we are used to. The work was done efficiently and on time. At least as far as I can tell, but I'm not an expert.
        ",2014-08-20T18:39:35.000+00:00
5,"            Thanks for your service, reliable as ever :)
        ",2014-08-20T18:30:40.000+00:00
5,"            Would recommend the service engineers as they are so helpful and you can rely on them to fix the problem
        ",2014-08-20T18:26:07.000+00:00
4,"            The service was supposed to take place between 12 and 14 hours but he called at 1405 to say he would be there. He was very thorough but arrived at 1430, leaving at 1500
        ",2014-08-20T18:02:21.000+00:00
5,"            Friendly and efficient service
        ",2014-08-20T18:00:53.000+00:00
5,"            The engineer recognised the problem and corrected it where previous engineers had not identified the nature of the problem and therefore couldn't fix it
        ",2014-08-20T17:57:48.000+00:00
1,"            They charge a huge amount and try to do cheap quality repairs.
        ",2014-08-20T17:53:04.000+00:00
1,"            Smart meter will only work within 3 feet of the meter. Not very smart.
        ",2014-08-20T17:50:17.000+00:00
1,"            The engineer was called out because we had a leak in the bathroom and although he fixed the leak Ok, the next half hour or so was spent trying to sell us a new boiler.  At the present time our boiler is working and if it breaks down we will get a new one but until then I would like you to tell your engineers that we do not want a sales pitch every time they visit us.
        ",2014-08-20T17:43:12.000+00:00
5,"            I arranged the visit of the British Gas service engineer on the simple to use web page to suit me which is very important as I hate waiting in for service people or parcel deliveries who just give you a full day in which they will arrive. With BG  I got a 2 hour slot and both text and phone calls confirming they were on there way.When he arrived he carried out the service speedily and efficiently and of equal importance he was tidy and respected my property which in a lot of cases with other tradesmen is unfortunately not the case. Hence I would have no reservations whatsoever in recommending BG service engineers .
        ",2014-08-20T17:23:54.000+00:00
5,"            Work was carried out quickly, efficiently and the area was kept spotless.
        ",2014-08-20T17:20:11.000+00:00
4,"            Service was great, no problems with that, even got annual service next day   although was not booked until September.  The subsequent call regarding repairs was ok, but after having to book and afternoon appointment and informing lady on telephone why, still received a call from engineer to say they cud be with us within the half hour, so had to repeat that time was not suitable. After telling him approx time we would be available, was told would get another call to check we were in, but no call and engineer just turned up!!! Luckily there was someone home and service again was great.  To top it off, received a card in post yesterday reminding me to book my annual service!!!!!
        ",2014-08-20T17:19:03.000+00:00
5,"            Engineer arrived on time, having notified us when he was 15 mins away. He worked very quietly, efficiently - and politely.
        ",2014-08-20T17:17:49.000+00:00
5,"            A really good service. The best engineer we have had. A credit to British Gas
        ",2014-08-20T17:13:06.000+00:00
4,"            The price for the cover is too expensive for what you get. One service a year and you pay over £200 pound for this service. Loyal customers should get loyalty rewards.
        ",2014-08-20T17:12:10.000+00:00
5,"            We logged on to British Gas at 05.30 and booked the engineer for between 08.30 and 10.00 - He arrived at 08.15 and got right to work.He replaced a burnt out pull switch and check the power supply and gave us a full report.Very Good engineer
        ",2014-08-20T17:04:00.000+00:00
5,"            I would have no hesitation in recommending British Gas to anyone. The administrator that  I spoke to at customer services went the extra mile to sort out my issue. The female administrator even phoned me back to explain how she resolved the issue to my satisfaction. I thought that gave everything a personnel touch, and made me feel valued as a British Gas customer.
        ",2014-08-20T16:54:24.000+00:00
4,"            Excellent and very helpful engineer,
        ",2014-08-20T16:53:10.000+00:00
4,"            The engineer arrived within the promised time frame and did the service in an efficient manor.He then contradicted a previous engineer about access to the flue and how it was achieved.
        ",2014-08-20T16:50:51.000+00:00
4,"            There is no Hive app for a Windows phone.  Otherwise, all was fine.
        ",2014-08-20T16:48:52.000+00:00
5,"            Rang 10 mins before arrival, identified problem straight away, worked solid for 4 hours on the issue which was in a very difficult to reach part of the airing cupboard, then checked and double checked that all was working correctly and finally left no mess.
        ",2014-08-20T16:44:19.000+00:00
5,"            The great thing about Britsh Gas is that once you pay for the contract, all calls ansd service are done without hassle and paperwork, just book online or phone and they come out well prepared and do the job to a high standard .
        ",2014-08-20T16:38:48.000+00:00
5,"            Excellent service Easy to bookCommunication good
        ",2014-08-20T16:33:15.000+00:00
5,"            I was really surprised when the British Gas engineer rang the door bell. Our boiler had packed up so, I reported a fault at about 10:00 and at a quarter-to-twelve he was on the doorstep. The problem was fixed in no time at all - what service!
        ",2014-08-20T16:32:11.000+00:00
5,"            The engineer turned up exactly as scheduled and did a really great job! Outstanding service!
        ",2014-08-20T16:32:09.000+00:00
5,"            The engineer was very thorough and even explained what he was doing as he progressed. He left the place as clean if not cleaner than when he arrived.
        ",2014-08-20T16:31:30.000+00:00
4,"            Although slightly expensive Boiler cover contract with British Gas is value for money, My Wife and I are satisfied with the yearly boiler check and are comfortable with the knowledge that BG will respond swiftly to any problems which with the boiler, and central heating.
        ",2014-08-20T16:23:03.000+00:00
5,"            A broken part of the pump required replacing. The engineer arrived within the allotted time, had a quick look, fitted a replacement part, checked it all worked and left. Considering its what I pay money for ie the Home care, then what more could I have asked for! Job done
        ",2014-08-20T16:19:14.000+00:00
5,"            Skilled operatives and courteous.
        ",2014-08-20T16:17:38.000+00:00
5,"            Great service received
        ",2014-08-20T16:12:20.000+00:00
5,"            They do exactly what it says on the contract.
        ",2014-08-20T16:07:43.000+00:00
3,"            Was persuaded to switch to Hive (from previously heating only controller) but the new controls are simply not as user friendly as the old ones - specifically, there is no ability (except with an app I am told) to adjust all weekdays together.M old controller gave me a visual indication my boiler was on. New one does not.Why go backwards? - or is it a case of product design by a team who are not actually users of the technology?
        ",2014-08-20T16:00:18.000+00:00
5,"            Very quick and arrived on time.
        ",2014-08-20T15:57:52.000+00:00
5,"            We had a problem with our oven and I made an appointment for the next day on line. The transaction took about two minutes and I was emailed to confirm and then reminded of the appointment. i was phoned before the engineer arrived and he was courteous and extremely efficient. I would recommend this service to all.
        ",2014-08-20T15:55:30.000+00:00
2,"            Got  told  a  payment  Was  sorted  out  three  times. When  I  got  three  letters.  Telling  me  I  still  owe the  money.  This  ended  up  with  receiving  a  letter  from  a  debt  collecting  firm. Threatening  me  with court   Action.  I  phoned  British Gas  on08003168845  got  through  to  a  man  named  jim  and  he  sorted  it  out quickly.
        ",2014-08-20T15:51:42.000+00:00
4,"            Good when I want them to come and fix something , but regarding my smart meter no one contacts me to say when and if anyone will be coming to finish installing it, or even let me know if there is any signal in my area.I just wish someone would keep me up to date with something.
        ",2014-08-20T15:51:23.000+00:00
5,"            I have BG's homecare plan and wanted a few electric repairs done. Booking the appointment was easy and took one minute on the mobile app. The engineer called on the day to say he was on his way and was very helpful in getting the various repairs that was needed. He even fix bits that I had not realised and was friendly. All my repairs were done to my satisfaction. Having had the Homecare plan now for a number of years I must say other than the odd time I have always found the service of the highest standard.
        ",2014-08-20T15:47:00.000+00:00
4,"            The web site was not user friendly I had difficulty registering
        ",2014-08-20T15:46:28.000+00:00
5,"            As above plus he explained the age of our boiler and how it worked.
        ",2014-08-20T15:46:25.000+00:00
5,"            Britsh Gas kept me well informed with reminders for the booked appointent in respect of my annual central heating system service. the engineer was helpful, friendly and efficient.I also had reason to request a visit in respect of my plumbing service contract. Again, I had a friendly, helpful and efficient experience with both the telephone contact and the engineer who visited.
        ",2014-08-20T15:45:04.000+00:00
5,"            On arrival he brought his kit of tools into the kitchen and requested a full review of our problems and then got to work rectifying them. As each problem was resolved he explained in detail what was required to bring them back to pristine condition. Spare parts were required for the cooker and these were ordered and a date for installing them was agreed for his return. Excellent service was extended to my wife and I throughout.
        ",2014-08-20T15:44:15.000+00:00
5,"            Pleasant to deal with. They always get any issue resolved. I know who I'd rather be with british gas there getting there
        ",2014-08-20T15:41:53.000+00:00
2,"            The engineers are great when they attend a call but getting them with in a reasonable time scale is nearly impossible as they seem to be understaffed and unable to cope with the demand.Average waiting time is about 2 weeks which is a long time to be with out an applience especially for a average sized family.Our washing machine has been out of commission for 3 weeks and they are on their second visit a they didn't complete the fix in their first visit.What is worse then their waiting time is their complaints procedures. Still waiting for their complaints department to call me back to close my complaint loop.Their engineering team are fantastic and very knowledgeable but their business and customer processes are more then lacking.
        ",2014-08-20T15:41:16.000+00:00
5,"            What a pleasant man turned up to do my service last week. Full of information about my system and ran through the form with me once he had completed the service. Very thorough and kept apologising when he had to go out to his van or left doors open.
        ",2014-08-20T15:35:25.000+00:00
3,"            1. Original problem (identified Sept '13 was central heating coming on when hot water came on. This was ""checked"" and ""cleaned up"".2. May 2014, Engineer did same but suggested if problem persisted, a valve would need to be changed.3.  Thursday, August 7 2014, Engineer arrives as agreed, and suggests a change of valve but does not have the correct valve. Promises to return on Monday.4. Same Engineer arrives as promised on Monday 11 August, drains system, replaces valve and cheeks or bleeds all radiators. That evening, neither heating nor hot water came on and there was no LCD display on boiler, so I phoned Scottish Gas.5. A different Engineer arrived on Tuesday 12 August, he tried to be helpful but was unwilling to do anything until he found out what the previous engineer had done. He was unable to contact him. Promised to return on Friday  with his ""technical manager"". (We were away on Wed and Thurs).6. A different engineer arrived on Friday 15 August, did not know about a ""technical manager"" but troubleshot the problem, indicating there was a fault with the circuit board. I think he consulted with colleagues and the manufacturer and sourced a new circuit board. However, this did not solve the problem, so a faulty fan was suspected. His colleague had a fan, which he promised to fit the next morning.7. This colleague arrived as promised and fitted the new fan, but this did not solve the problem. He suspected the new circuit board was faulty, but was unable to contact manufacturer or get new parts because it was Saturday. He promised to bring the new board on Monday and this would fix the problem.8. This same engineer arrived as promised, fixed the new board and solved this problem. He checked radiators and fixed some minor problems with pins.You are to be congratulated on responding swiftly at each stage, and on your engineers arriving as promised (though each said they did not have my phone number, which your call-staff has expressly asked me for). Each was friendly and the last two took a problem solving attitude, frustrated by being unable to contact colleagues, managers and manufacturer. This left me win no hot water and heating for a week, and having to wait in for, in total, six mornings. This was very frustrating and better coordination and back-up would have minimised this.Your call-centre contact on Monday 11 August breezily asked me, after I had explained that  I was without hot water and central heating following a visit of an engineer for another problem , ""Apart from that, sir, how are you feeling today?"". I told him in reasonably clear terms. After arranging an engineer's visit, he asked, ""Can I help you with anything else today, sir?""  He certainly knew his script, but this was, frankly, extremely irritating as was his overall robotic approach.I would be interested to know how you intend to use this feedback.YoursE Clarke
        ",2014-08-20T15:34:52.000+00:00
5,"            Engineer was informative, very tidy and repaired our boiler in no time at all. Couldn't ask for any more
        ",2014-08-20T15:31:13.000+00:00
5,"            Boiler Service on time, quickly executed and outcome explained clearly.Toilet innards found tricky to access but engineer got stuck in and overcame obstacles to complete the job.
        ",2014-08-20T15:28:34.000+00:00
5,"            Engineers good leave the job clean and tidy have not met one that was not very helpful service prices a bit on the expensive side but would recomend them
        ",2014-08-20T15:27:53.000+00:00
5,"            They are always polite; and if you have any concerns they take the time to explain  to you . Infact this time they phoned and offered me an appointment , as they had a cancellation and arrived within 15 mins . Really good service and feel confident in using the appliances after the yearly check-up .
        ",2014-08-20T15:27:35.000+00:00
5,"            It was easy to organise an engineer online.I was able to get an appointment within 24 hours.The engineer arrived on time and sorted out the problem.
        ",2014-08-20T15:26:01.000+00:00
3,"            The fault was expertly corrected but I found the engineer's manner left a bit to be desired. He was often abrupt and made it very clear when he thought I had asked a silly question. I would hope to never see him again as I felt there was no need for his manner.   I had also booked a morning call till 1pm. He had an earlier visit that took longer than expected. That was no problem but he did not ring me until 1.15 to say he was on his way now.  I would have appreciated a telephone call before 1pm to tell me he was delayed. I had actually given up at 1pm and gone out. Fortunately I was able to get back before he arrived.
        ",2014-08-20T15:25:19.000+00:00
5,"            The technician who came to fix our boiler was very polite, advising me of what was happening, very efficient and a credit to British gas servicing.
        ",2014-08-20T15:24:47.000+00:00
5,"            The engineer was very good, he identified the problem quickly and sorted it efficiently. The whole British Gas service is excellent, and really like the ability of booking call outs on line.
        ",2014-08-20T15:21:35.000+00:00
5,"            Tom the engineer was on time, very polite and friendly and did an excellent
        ",2014-08-20T15:17:31.000+00:00
3,"            Had a problem with the timer on the thermostat. Called out engineer. Great chap who used common sense and serviced boiler at same time. Reset timer and all ok for a couple of hours. Problem with timer happened again still running fast so called again and another very nice fiotter came out and fitted a new thermostat and synchronised hive etc. But few hours after left timing still wrong! Fortunately engineer thought might be a problem with hive so gave number to call which did to discover they were aware of it and it would be reset in a couple of months. So if they knew this was a problem why didn't they contact customers in advance and tell their competent engineers this as well. Unimporessed with this part. repeat both engineers top guys.
        ",2014-08-20T15:17:02.000+00:00
3,"            They are efficient at gas and electric but under staffed to effectively deliver repairs to home appliances!
        ",2014-08-20T15:15:31.000+00:00
5,"            Very polite agent of BG carried out the service politely and efficiently explaining everything
        ",2014-08-20T15:14:29.000+00:00
5,"            The engineer (Thomas) was punctual, polite and knowledgable.  He explained everything to me very carefully without being pushy.  I was very impressed with his work.  He was clean, tidy and fast.
        ",2014-08-20T15:14:05.000+00:00
4,"            No more to add!
        ",2014-08-20T15:13:30.000+00:00
5,"            contacted in morning to arrange for engineer and this was arranged for same day can't ask more than that
        ",2014-08-20T15:12:57.000+00:00
2,"            An annual service was undertaken,engineer came in and completed his work in good time around 3pm. Around 8pm,the central heating system became noisy and rattled away. I had to switch it off at the mains.I called at 7.10am following morning and the call centre suggested I booked an appointment on the internet which I was not happy with as the call was made to report a fault caused by your own engineer. Another engineer came in around 4pm and found the initial engineer had left the thermostat in the Baxi turned to max before re-assembly and set it to ""3"" then left. At 1.30am I was woken by the central heating making the same noise but louder and I had to switch it off again at the mains. As the second engineer told my wife what he did to correct the problem we took the decision to turn it down further to ""2"" and switch the system on again. There has been no noise since. Between myself and my wife,we had to take two half days off as holidays from work.
        ",2014-08-20T15:07:30.000+00:00
5,"            Great company great attention very prompt and very reliable and love the app for making appointments
        ",2014-08-20T15:06:44.000+00:00
2,"            Did not seem too interested in issue
        ",2014-08-20T15:06:18.000+00:00
5,"            Comprehensive on line information and advice which is in plain english. On  line account easy to manage.Have contract on boiler. Exceptionally fast response to problems (same day twice ! ) Knowledgable helpful engineers.
        ",2014-08-20T15:02:15.000+00:00
3,"            Service done, but really to a minimal standard. Considering we pay to have all our radiators covered, none of them were checked. Magna clean not looked at. Done in 15 mins easily. Usually a more thorough check than this.
        ",2014-08-20T14:56:19.000+00:00
5,"            Britishgas are a very reliable company. Service is prompt and their staff are always friendly and efficient. I trust their name and reputation.
        ",2014-08-20T14:51:34.000+00:00
5,"            Good service
        ",2014-08-20T14:51:18.000+00:00
5,"            I have had a maintenance contract with BG for a number of years now and always find the staff keen to help out if ever I call them. Have had a few callouts over the years and BG always arrive promptly, fix things with the minimum of fuss and then check all is good before leaving. Would recommend the service to anyone.
        ",2014-08-20T14:47:35.000+00:00
4,"            Came - did the job well - kept me informeddid more then any engineer in the past
        ",2014-08-20T14:46:27.000+00:00
5,"            Very thorough
        ",2014-08-20T14:42:57.000+00:00
5,"            Highly recommended
        ",2014-08-20T14:36:22.000+00:00
5,"            Engineer was helpful efficient and friendly and carried out the service professionaly
        ",2014-08-20T14:26:50.000+00:00
4,"            Had both the annual service and upgrading of meters undertaken around the same time. Turned up on time, worked tidily and within the planned time. Can't ask for more.
        ",2014-08-20T14:26:09.000+00:00
3,"            Seems to be issue with estimated bill last time versus my reading maybe I should have checked what they estimated. I dont get emails anymore as reminder to submit reading
        ",2014-08-20T14:23:56.000+00:00
5,"            Very clear and easy to understand
        ",2014-08-20T14:19:16.000+00:00
4,"            Although I only got the call once the engineer was already at my house as I had just quickly popped to shop, he was willing to wait 2 mins for me to get back home. He was very clean and effective although maybe not as thorough with my gas fire as other engineers have been on previous years.
        ",2014-08-20T14:18:40.000+00:00
5,"            From logging the call, choosing my appointment time here was clear communication provided every ATP of he way. The engineer was very smart, well mannered and resolved. Y issue very quickly and efficiently, well done.
        ",2014-08-20T14:14:38.000+00:00
5,"            The engineer was on time, worked efficiently, and was polite and friendly throughout.
        ",2014-08-20T14:14:04.000+00:00
4,"            Good service generally, excellent engineers if anything goes wrong.
        ",2014-08-20T14:13:03.000+00:00
5,"            couldnt fault it first class service
        ",2014-08-19T18:29:23.000+00:00
2,"            I stopped using British gas to service my Glow worm Wall mounted boiler because they did not clean out my boiler, they just did a safety check, gas pressures ,flue gasses etc.This is all well and good, but deposits build up in the heat exchanger and need a brush out to give maximum heat transfer. Its a very simple process with my boiler but B.G will only do that if the flue gasses warrant it. My point is that these might be ok on the day but things might change a month down the line. On checking out there £59 summer offer the on line chat girl said they clean the heat exchanger. When I tried to confirm this prior to booking I was told it this was NOT the case.To me a Boiler service should include a simple cleaning where possible as well as just safety checks.Has anyone else had this experience?RegardsColin
        ",2014-08-19T15:43:50.000+00:00
5,"            Very competent Engineer, very polite and Courteous.
        ",2014-08-19T14:37:23.000+00:00
4,"            Customer Service Staff need to improve on their attitude towards customers needs.
        ",2014-08-18T11:08:45.000+00:00
5,"            I always Know when they are coming , the engineers ring when about 5mins away so you are aware who is asking for entry.
        ",2014-08-18T08:45:16.000+00:00
4,"            The British Gas Engineer carried out a full service of our boiler and gave some good advice on repairing and replacing our boiler for the future.
        ",2014-08-17T18:10:24.000+00:00
3,"            I think the engineer that attended must have been inexperienced as he didn't seem to know what he was doing. He arrived at 11.30 which was good as it was earlier than expected but didn't introduce himself when he arrived at the door. Our boiler is old but it is a hearty little thing and has done us proud for many years. However after forcefully wrenching the cover off and fiddling around for an hour (whilst muttering and complaining to himself about how old and dirty it was and brushing carbon deposits all over our floor) he couldn't get the boiler started again. He even took a personal phone call whilst he was 'cleaning' the boiler and openly moaned about how dirty and rubbish our boiler was. He went outside several times to call one of his colleagues and ended up replacing a part on our boiler with a universal part he found in his van. But the boiler still didn't work and after two and a half hours of struggling he asked me if I would mind him popping back later with his friend. I agreed to this as I wanted my boiler working again.An hour and a half passed and he returned with his friend who was also a British Gas engineer. This guy was the complete opposite of his colleague and was competent, apologetic, polite and had great customer service skills....an asset to British Gas! He proceeded to tell the first engineer that he hadn't even cleaned the boiler properly which is why it wouldn't start and he had also replaced a part unnecessarily. The first engineer then stood about looking very inconvenienced whilst his diligent colleague cleaned and fixed our boiler. A full 6 hours after initial arrival our boiler was working better than ever and the competent engineer informed me what had been done and made his exit leaving the first engineer to complete the paperwork which was equally as uncomfortable.My only message to British Gas is that you are only as strong as your weakest link. If you are going to send engineers into paying customers homes make sure they are competent and courteous at the very least. We don't usually like moaning about things, however we pay a lot of money each year for the HomeCare service and had it not been for the attendance of the second engineer we would probably still have a broken boiler. It has made us question if our money is being well spent....
        ",2014-08-17T14:40:54.000+00:00
5,"            Engineer was very friendly did the  check in the loft and gave me advise about new  boilers He  didn't take too long and  I was happy that  the heating was ok for the winter
        ",2014-08-17T09:23:54.000+00:00
5,"            Excellent service on time . Engineer is a very good ambassador for the company.
        ",2014-08-16T20:25:30.000+00:00
